Open,High,Low,Close
1924.1,1925.3,1916.3,1918.1
1934.4,1934.4,1924.7,1926.2
1950.0,1950.0,1936.6,1939.8
1944.4,1944.4,1938.2,1938.2
1936.0,1946.4,1934.6,1944.3
1917.9,1936.5,1916.9,1936.5
1915.5,1921.5,1915.5,1917.9
1919.8,1919.8,1911.1,1911.1
1920.0,1920.8,1918.2,1918.2
1909.6,1918.5,1909.6,1918.5
1894.6,1896.8,1892.8,1896.4
1893.6,1893.6,1893.3,1893.3
1891.8,1891.8,1886.1,1886.1
1893.7,1902.4,1884.0,1884.1
1904.5,1904.5,1890.3,1896.1
1906.0,1907.7,1895.0,1902.5
1909.3,1912.6,1903.3,1910.6
1913.0,1916.6,1911.8,1912.9
1921.1,1927.8,1911.4,1914.4
1925.4,1928.8,1913.7,1915.4
1931.7,1933.2,1923.0,1924.1
1941.0,1941.0,1929.8,1933.5
1934.9,1945.0,1920.0,1939.6
1934.2,1936.5,1928.0,1932.0
1948.4,1953.6,1933.2,1937.4
1964.9,1965.4,1940.7,1940.7
1959.2,1971.6,1950.0,1970.5
1945.5,1962.2,1944.2,1960.4
1945.4,1945.4,1945.4,1945.4
1966.2,1972.0,1966.2,1968.9
1953.0,1962.5,1953.0,1962.1
1965.3,1965.5,1960.3,1960.3
1961.8,1964.3,1961.8,1964.3
1973.7,1973.7,1965.6,1968.3
1977.0,1977.5,1973.0,1977.5
1968.8,1978.4,1963.4,1977.2
1954.0,1956.5,1946.6,1952.4
1958.4,1960.6,1952.7,1960.1
1961.1,1961.1,1953.0,1959.2
1932.3,1958.0,1932.2,1956.2
1925.0,1937.0,1924.2,1931.3
1923.6,1926.1,1912.3,1925.0
1913.4,1934.1,1913.4,1926.2
1909.3,1910.2,1903.2,1908.7
1923.5,1933.9,1914.7,1919.6
1917.9,1929.5,1917.9,1921.7
1908.6,1921.1,1900.6,1921.1
1909.9,1909.9,1892.5,1909.2
1912.3,1912.3,1912.3,1912.3
1927.0,1929.4,1914.0,1914.0
1922.9,1928.5,1922.5,1923.7
1918.7,1932.5,1918.7,1919.1
1920.0,1921.0,1912.1,1912.7
1935.6,1936.8,1920.0,1933.3
1958.6,1958.6,1931.3,1935.5
1961.4,1962.9,1953.5,1958.4
1941.7,1958.8,1926.0,1957.8
1946.2,1958.2,1940.3,1955.3
1960.6,1967.5,1940.3,1944.6
1959.7,1963.5,1951.4,1955.3
1965.1,1969.8,1960.3,1962.2
1943.2,1969.0,1943.1,1963.6
1959.0,1968.4,1940.7,1942.7
1960.8,1965.5,1958.8,1965.5
1947.5,1961.9,1937.8,1958.0
1977.1,1982.5,1947.4,1952.4
1963.2,1983.0,1954.3,1978.0
1958.2,1973.0,1953.0,1963.9
1942.7,1962.6,1931.0,1958.0
1948.2,1948.4,1944.1,1944.1
1943.1,1943.1,1943.1,1943.1
1975.4,1975.4,1962.8,1962.8
1972.4,1972.4,1972.4,1972.4
1980.5,1980.5,1974.8,1974.8
1960.0,1978.7,1960.0,1978.7
1956.5,1956.8,1956.5,1956.5
1983.6,1983.6,1980.7,1980.7
1988.4,1988.4,1988.4,1988.4
2013.8,2018.0,2013.8,2018.0
2014.5,2014.5,2014.5,2014.5
2034.1,2038.3,2014.0,2014.7
2032.3,2044.3,2029.5,2030.5
2026.6,2037.3,2025.9,2036.2
2022.5,2026.3,2022.5,2026.3
2046.4,2046.4,2004.3,2017.4
2045.0,2072.0,2040.0,2048.0
2017.1,2035.1,2015.2,2028.6
1994.7,2018.0,1994.7,2014.3
1980.1,2005.0,1976.9,1983.4
1986.9,1990.1,1977.7,1990.1
1990.6,2002.3,1979.9,1989.9
1997.8,1998.8,1985.6,1985.7
1995.7,1999.1,1982.3,1994.0
1981.3,1989.8,1977.4,1989.1
1996.2,1996.2,1974.1,1979.5
1998.0,2007.6,1998.0,2007.6
2005.7,2006.4,1969.8,1995.2
1996.9,2007.4,1996.9,2007.4
2002.7,2007.6,1983.2,1994.2
2041.0,2047.8,1995.0,2002.2
2015.6,2048.6,2015.6,2041.3
2005.2,2025.7,2005.2,2010.9
1991.4,2006.5,1991.4,2004.8
2000.0,2006.6,1984.0,1989.1
2022.2,2023.3,2005.0,2011.9
2022.1,2033.8,2013.6,2020.9
1984.6,2027.1,1979.0,2022.2
1968.1,1991.7,1950.0,1983.9
1981.3,1986.8,1968.0,1969.0
1965.9,1984.4,1954.9,1980.3
1966.1,1966.1,1966.1,1966.1
1972.4,1972.4,1972.4,1972.4
1957.2,1957.2,1952.4,1952.4
1991.7,1995.4,1982.1,1982.1
1990.5,1994.6,1990.5,1993.8
1946.8,1974.0,1946.8,1946.8
1973.8,1973.8,1938.0,1938.0
1988.3,2003.9,1968.9,1979.2
1946.0,1985.1,1946.0,1969.8
1909.9,1931.7,1909.9,1919.0
1903.9,1926.6,1898.5,1926.6
1912.2,1912.2,1901.1,1906.2
1890.8,1913.1,1875.1,1911.7
1852.3,1868.5,1852.0,1862.0
1816.4,1829.3,1815.6,1829.3
1811.6,1812.9,1811.5,1812.7
1840.9,1840.9,1813.9,1813.9
1853.3,1853.8,1844.2,1847.9
1837.3,1855.4,1837.3,1847.7
1830.0,1836.3,1830.0,1833.5
1827.1,1841.7,1827.1,1837.7
1808.1,1830.0,1808.1,1828.9
1811.6,1817.5,1808.9,1817.0
1808.8,1808.8,1808.8,1808.8
1826.4,1827.5,1818.0,1818.0
1835.7,1836.2,1825.1,1832.0
1842.6,1843.0,1833.0,1833.0
1827.4,1842.2,1818.4,1840.4
1838.6,1843.7,1827.2,1842.0
1842.0,1842.0,1828.2,1834.2
1854.1,1862.0,1846.2,1854.0
1859.0,1861.0,1850.0,1851.9
1861.6,1863.5,1852.4,1862.8
1875.3,1884.6,1859.8,1866.2
1872.1,1880.4,1872.1,1877.4
1870.0,1875.7,1868.0,1871.7
1865.6,1880.0,1863.4,1866.2
1912.4,1917.0,1861.5,1862.9
1952.3,1959.1,1911.3,1916.3
1927.2,1955.0,1922.0,1927.8
1923.0,1930.4,1900.6,1929.5
1928.3,1933.6,1920.3,1922.9
1928.6,1928.6,1928.6,1928.6
1936.6,1937.1,1927.1,1929.1
1941.2,1941.2,1939.8,1941.2
1931.8,1936.8,1931.8,1933.9
1926.5,1927.1,1915.0,1927.1
1922.1,1928.5,1921.4,1926.4
1922.1,1931.8,1922.1,1922.1
1911.1,1911.1,1903.1,1904.4
1920.1,1920.1,1905.2,1907.2
1899.0,1920.9,1898.3,1918.4
1877.2,1897.4,1877.2,1895.5
1873.1,1877.8,1873.1,1874.6
1877.8,1878.1,1871.6,1871.6
1867.0,1880.0,1867.0,1872.7
1838.4,1868.2,1835.3,1864.2
1855.2,1855.2,1834.8,1834.8
1845.6,1859.1,1845.6,1852.8
1836.2,1839.7,1836.2,1839.7
1817.0,1822.3,1816.8,1819.7
1805.8,1819.5,1805.8,1819.5
1803.2,1807.9,1803.1,1807.9
1803.4,1826.3,1803.4,1814.8
1794.3,1802.8,1794.1,1795.9
1818.1,1818.1,1785.0,1787.0
1817.4,1821.4,1814.4,1815.9
1786.5,1821.4,1786.5,1815.9
1791.6,1796.3,1785.6,1787.7
1777.9,1791.4,1777.9,1790.0
1801.0,1801.0,1774.8,1777.2
1810.8,1812.8,1797.9,1807.5
1780.7,1819.8,1780.5,1813.9
1787.3,1793.9,1777.7,1780.5
1794.9,1804.3,1791.1,1798.1
1782.0,1790.9,1782.0,1788.7
1769.3,1790.3,1769.3,1785.5
1768.6,1779.4,1767.9,1769.3
1795.7,1808.0,1764.3,1767.4
1802.0,1802.3,1779.4,1795.9
1768.7,1803.7,1768.7,1801.1
1748.1,1769.4,1745.1,1746.0
1739.5,1758.2,1737.9,1748.4
1741.3,1741.3,1740.1,1740.1
1753.0,1757.9,1749.2,1753.3
1736.5,1750.9,1736.5,1744.9
1741.7,1741.7,1738.3,1738.3
1739.0,1744.9,1736.1,1737.4
1763.3,1763.3,1747.6,1751.9
1763.0,1763.0,1756.0,1760.8
1776.6,1778.9,1773.0,1773.0
1770.8,1773.8,1769.9,1773.8
1762.0,1773.6,1761.6,1773.6
1763.8,1766.0,1757.6,1766.0
1708.2,1750.3,1708.2,1750.3
1707.4,1720.2,1706.0,1710.1
1703.2,1712.1,1703.2,1712.1
1676.9,1677.9,1672.9,1676.5
1630.2,1674.5,1629.0,1672.5
1629.2,1629.2,1615.1,1627.3
1650.8,1664.7,1634.0,1645.7
1630.8,1653.7,1630.8,1645.0
1641.8,1641.8,1633.4,1635.9
1661.0,1661.0,1638.7,1639.6
1660.7,1660.7,1660.7,1660.7
1649.8,1667.0,1649.8,1664.0
1648.2,1652.8,1637.3,1652.8
1662.7,1662.7,1648.7,1648.7
1634.1,1653.9,1634.1,1651.0
1622.8,1641.4,1622.8,1630.8
1637.5,1637.5,1627.5,1627.5
1651.4,1655.2,1649.0,1649.0
1650.2,1657.0,1646.8,1657.0
1665.3,1667.0,1640.0,1641.7
1675.2,1675.3,1641.5,1670.0
1668.0,1672.7,1668.0,1670.3
1661.8,1678.7,1661.0,1678.7
1693.4,1693.4,1667.0,1667.3
1710.1,1710.1,1693.7,1700.5
1721.0,1723.3,1709.1,1711.7
1724.1,1726.6,1703.0,1711.4
1701.2,1728.0,1696.0,1721.1
1667.2,1700.0,1661.9,1692.9
1661.7,1672.7,1658.0,1662.4
1657.0,1662.6,1640.0,1658.5
1620.4,1660.4,1620.4,1660.4
1632.2,1636.6,1626.7,1626.7
1623.3,1623.3,1623.3,1623.3
1667.0,1667.0,1645.3,1645.3
1668.3,1670.8,1668.3,1670.8
1665.5,1680.1,1664.6,1664.6
1659.7,1659.7,1659.7,1659.7
1661.8,1669.4,1658.5,1666.2
1660.4,1674.9,1651.7,1671.7
1685.5,1686.0,1662.3,1665.4
1698.7,1701.8,1696.5,1696.5
1720.5,1720.5,1697.3,1705.0
1727.4,1728.1,1727.4,1728.1
1719.2,1720.0,1712.8,1716.2
1718.2,1718.2,1705.3,1708.0
1694.8,1715.3,1694.7,1715.3
1709.7,1717.4,1699.7,1700.4
1703.4,1715.7,1703.1,1709.8
1707.9,1707.9,1693.9,1696.6
1718.3,1720.9,1708.5,1712.8
1736.4,1739.0,1720.7,1723.2
1732.4,1741.2,1732.1,1736.6
1754.0,1755.0,1736.1,1736.1
1761.6,1761.8,1755.0,1757.7
1745.0,1751.8,1743.6,1747.8
1738.0,1748.9,1731.9,1746.8
1740.5,1740.5,1726.5,1734.0
1753.7,1754.3,1747.5,1747.6
1762.9,1762.9,1753.4,1755.3
1769.7,1769.7,1760.0,1760.3
1777.4,1777.4,1771.4,1773.2
1799.0,1799.0,1774.7,1781.4
1786.3,1800.4,1784.3,1798.6
1794.3,1794.3,1785.7,1789.7
1804.4,1804.9,1787.8,1795.6
1790.0,1796.1,1789.0,1794.0
1771.8,1786.8,1771.8,1786.8
1791.2,1791.4,1764.2,1772.9
1769.4,1792.1,1767.7,1788.5
1756.7,1770.5,1753.0,1758.0
1772.1,1786.6,1759.4,1771.1
1763.9,1772.5,1756.1,1769.0
1754.0,1765.7,1750.0,1762.9
1732.3,1755.0,1732.0,1750.3
1719.1,1719.1,1719.1,1719.1
1718.0,1718.0,1717.7,1717.7
1727.0,1732.0,1719.0,1719.0
1713.3,1735.0,1713.0,1727.1
1687.0,1715.5,1679.8,1712.7
1707.1,1708.5,1699.5,1699.5
1712.3,1714.4,1706.1,1710.0
1712.2,1712.4,1709.2,1709.2
1705.4,1709.7,1701.1,1702.4
1710.3,1710.5,1704.5,1704.5
1710.0,1734.2,1710.0,1734.2
1734.2,1735.5,1723.3,1723.3
1732.5,1736.7,1730.0,1730.0
1738.1,1749.3,1732.1,1740.6
1745.2,1745.2,1737.0,1737.9
1762.5,1768.0,1734.0,1734.9
1805.4,1805.4,1761.8,1761.8
1795.5,1806.1,1791.6,1798.9
1809.6,1817.3,1801.0,1804.1
1818.3,1830.3,1812.8,1813.7
1824.2,1826.0,1817.5,1817.5
1830.5,1830.7,1819.9,1820.9
1820.5,1826.5,1815.8,1826.5
1835.5,1841.2,1825.7,1825.7
1829.5,1842.7,1821.6,1834.3
1835.3,1838.6,1830.1,1834.6
1853.7,1853.7,1833.6,1835.6
1819.2,1850.6,1814.9,1845.7
1814.1,1839.0,1810.8,1815.3
1825.0,1825.5,1805.3,1809.5
1873.8,1873.8,1818.7,1828.0
1842.7,1875.6,1823.9,1871.5
1846.1,1850.1,1837.9,1848.8
1844.8,1855.0,1844.4,1851.9
1836.9,1851.6,1835.0,1847.5
1849.0,1854.1,1839.2,1839.2
1867.6,1871.8,1845.4,1845.4
1845.4,1868.7,1842.1,1866.5
1831.0,1847.9,1825.3,1843.3
1850.3,1862.1,1832.8,1842.7
1848.3,1860.7,1845.9,1851.3
1840.4,1847.4,1840.4,1847.4
1846.2,1846.2,1846.2,1846.2
1852.5,1867.0,1852.5,1865.1
1846.3,1863.0,1845.8,1847.8
1839.1,1841.8,1836.3,1841.8
1810.9,1841.2,1810.7,1841.2
1815.0,1819.7,1805.0,1815.9
1824.9,1828.6,1816.7,1818.2
1790.5,1813.5,1787.0,1813.5
1825.0,1825.0,1807.4,1807.4
1849.8,1851.9,1822.2,1823.8
1841.5,1852.6,1841.0,1852.6
1839.9,1839.9,1839.9,1839.9
1866.6,1867.5,1854.0,1857.1
1874.7,1890.3,1871.5,1881.2
1897.0,1904.3,1874.0,1874.0
1867.0,1867.0,1867.0,1867.0
1868.8,1868.8,1868.8,1868.8
1896.7,1896.8,1853.0,1861.8
1902.7,1918.2,1902.4,1909.3
1883.8,1893.0,1872.9,1888.7
1897.8,1900.6,1882.2,1885.9
1900.5,1909.1,1894.0,1901.4
1925.0,1925.0,1889.3,1893.2
1949.6,1950.4,1930.2,1931.0
1942.5,1944.9,1942.5,1944.9
1945.5,1953.6,1945.5,1952.3
1973.8,1978.3,1945.7,1955.7
1973.4,1997.1,1972.8,1982.9
1977.2,1978.7,1963.0,1970.9
1969.5,1981.0,1969.5,1981.0
1952.5,1977.1,1950.6,1972.1
1946.6,1968.4,1941.8,1944.3
1928.8,1947.7,1928.8,1941.6
1919.5,1934.8,1919.5,1933.8
1916.7,1931.8,1916.7,1918.4
1927.1,1943.5,1918.4,1922.9
1921.2,1936.1,1915.6,1929.2
1935.0,1938.0,1917.0,1919.1
1933.5,1949.9,1919.1,1949.2
1918.4,1937.0,1914.5,1933.5
1893.5,1912.0,1893.5,1912.0
1932.6,1939.6,1932.6,1939.6
1953.8,1953.8,1953.8,1953.8
1963.6,1964.0,1961.6,1961.6
1936.6,1936.6,1936.6,1936.6
1920.7,1920.7,1920.7,1920.7
1925.4,1928.6,1925.0,1928.6
1934.5,1939.3,1928.2,1928.2
1933.9,1947.2,1933.9,1942.1
1922.4,1922.4,1907.2,1908.0
1939.8,1939.9,1910.7,1928.5
1976.5,1977.7,1959.6,1959.6
1985.0,1996.0,1959.9,1982.7
1978.1,2010.5,1978.1,1998.1
2053.6,2063.0,1980.8,1985.9
1999.4,2072.0,1998.0,2040.1
1989.0,2001.1,1963.0,1993.9
1937.0,1970.9,1935.6,1965.1
1930.5,1940.3,1924.8,1934.4
1945.6,1948.2,1919.8,1920.9
1908.3,1942.4,1903.8,1942.4
1928.3,1928.4,1894.2,1899.4
1906.9,1920.0,1883.6,1886.5
1911.9,1972.5,1911.7,1925.1
1896.6,1910.6,1895.7,1909.2
1908.1,1912.0,1890.8,1906.1
1899.4,1899.4,1890.7,1898.6
1876.3,1900.7,1876.2,1900.7
1858.7,1870.2,1856.3,1870.2
1872.6,1879.7,1847.4,1854.8
1861.8,1870.6,1854.6,1868.0
1822.0,1864.8,1822.0,1840.8
1833.3,1842.1,1820.8,1836.2
1825.4,1835.2,1825.3,1835.2
1818.9,1827.6,1815.0,1826.6
1812.2,1821.3,1809.1,1820.6
1806.0,1813.7,1792.5,1806.6
1805.8,1808.1,1787.9,1803.0
1797.8,1810.1,1795.1,1809.2
1797.2,1806.1,1797.1,1800.3
1788.5,1798.5,1785.1,1795.0
1797.5,1798.4,1778.8,1784.9
1793.3,1793.3,1793.3,1793.3
1829.9,1829.9,1829.9,1829.9
1843.0,1852.7,1842.0,1852.7
1837.9,1842.1,1837.9,1841.7
1838.0,1842.4,1828.9,1831.8
1840.6,1843.0,1838.2,1842.5
1817.4,1843.1,1817.4,1843.1
1816.8,1820.1,1812.3,1812.3
1821.5,1822.0,1816.5,1816.5
1819.8,1823.0,1815.4,1821.2
1819.0,1827.2,1816.9,1827.2
1803.9,1822.5,1803.0,1818.6
1794.9,1798.7,1790.4,1798.4
1791.8,1797.0,1784.4,1797.0
1787.1,1791.3,1787.1,1788.7
1813.1,1824.6,1813.1,1824.6
1800.5,1815.3,1800.0,1814.0
1830.1,1830.1,1798.8,1799.4
1825.1,1827.8,1821.4,1827.5
1801.7,1816.0,1796.0,1812.7
1803.2,1805.1,1791.4,1805.1
1812.0,1818.0,1805.5,1810.2
1810.0,1812.1,1807.0,1808.1
1806.0,1811.2,1800.8,1811.2
1786.0,1805.2,1785.5,1801.6
1791.4,1796.5,1787.9,1787.9
1796.8,1799.8,1792.0,1793.7
1804.0,1812.9,1803.8,1803.8
1781.0,1798.1,1781.0,1796.6
1767.4,1778.7,1753.9,1762.6
1787.0,1787.0,1769.0,1770.4
1784.4,1787.1,1783.8,1786.3
1773.8,1785.4,1769.1,1782.9
1783.5,1783.5,1771.8,1774.6
1789.9,1789.9,1779.0,1783.4
1779.5,1786.1,1772.3,1782.6
1780.2,1783.0,1777.2,1777.5
1767.5,1785.1,1766.5,1782.0
1780.9,1780.9,1760.6,1760.7
1774.8,1790.5,1772.3,1781.6
1783.9,1808.1,1768.7,1773.6
1791.7,1798.9,1779.1,1782.3
1791.1,1791.4,1785.3,1785.3
1793.0,1793.0,1781.4,1784.1
1795.5,1795.5,1783.5,1783.5
1841.6,1841.6,1805.7,1806.0
1851.2,1851.2,1851.2,1851.2
1861.0,1861.0,1861.0,1861.0
1862.6,1869.7,1862.6,1869.7
1853.6,1853.6,1853.6,1853.6
1864.5,1866.9,1864.5,1866.1
1860.8,1867.9,1847.6,1867.9
1853.9,1866.5,1853.9,1863.2
1825.8,1865.0,1824.9,1847.6
1826.1,1832.7,1820.7,1830.2
1817.0,1827.4,1816.9,1827.4
1794.9,1817.1,1794.9,1816.4
1776.6,1798.2,1776.2,1793.0
1768.0,1768.0,1761.8,1763.6
1790.5,1795.5,1787.7,1788.7
1787.5,1795.1,1786.7,1795.1
1793.1,1797.0,1774.6,1783.0
1795.5,1807.3,1795.5,1801.6
1791.5,1798.1,1791.5,1797.9
1808.8,1808.8,1788.6,1792.7
1794.3,1809.0,1794.0,1806.0
1787.1,1806.9,1784.0,1795.5
1782.0,1785.7,1781.0,1781.2
1774.6,1785.6,1774.0,1784.1
1777.6,1785.0,1767.5,1769.7
1761.6,1770.1,1759.5,1764.8
1794.5,1795.4,1766.6,1767.2
1792.2,1799.9,1792.0,1796.7
1760.8,1794.5,1760.8,1793.7
1751.9,1768.0,1749.8,1758.3
1756.6,1757.8,1752.2,1754.6
1757.0,1780.0,1754.2,1756.3
1762.4,1762.4,1752.8,1757.9
1759.3,1762.9,1744.7,1760.5
1764.3,1764.3,1749.0,1759.6
1764.5,1768.9,1749.5,1766.2
1754.3,1762.6,1748.5,1757.0
1725.5,1760.3,1724.5,1755.3
1732.4,1744.1,1721.4,1721.5
1739.6,1741.7,1726.8,1735.8
1751.7,1754.4,1747.5,1750.0
1749.7,1749.7,1745.0,1749.7
1766.8,1766.8,1738.2,1747.7
1776.7,1784.3,1767.0,1776.7
1762.2,1776.0,1759.0,1776.0
1751.8,1761.8,1750.9,1761.8
1758.8,1763.0,1749.4,1749.4
1792.9,1792.9,1743.9,1754.6
1803.7,1803.7,1792.4,1792.4
1791.4,1806.2,1783.0,1804.7
1789.8,1796.0,1784.0,1792.0
1789.6,1789.6,1789.6,1789.6
1798.7,1798.7,1787.9,1797.4
1781.7,1790.7,1781.7,1790.7
1825.7,1825.7,1792.7,1795.9
1820.9,1833.9,1818.9,1830.9
1813.2,1813.9,1806.8,1808.7
1813.5,1815.9,1809.5,1813.1
1815.9,1815.9,1801.1,1815.0
1818.2,1820.3,1807.8,1809.0
1803.4,1816.6,1803.1,1816.6
1787.4,1792.2,1781.0,1792.2
1792.0,1792.9,1784.0,1788.2
1801.0,1805.6,1801.0,1805.6
1776.8,1804.8,1776.8,1803.2
1784.1,1787.5,1778.2,1781.0
1780.0,1789.3,1775.5,1780.2
1787.8,1791.5,1779.0,1781.6
1787.7,1794.2,1780.0,1785.0
1776.9,1787.8,1771.9,1786.9
1758.3,1777.3,1757.4,1775.2
1749.7,1752.4,1745.5,1749.0
1727.3,1752.2,1727.3,1750.4
1728.6,1735.2,1720.1,1728.8
1753.5,1753.8,1692.6,1723.4
1799.8,1800.1,1758.4,1760.0
1810.8,1813.7,1796.0,1805.1
1809.3,1831.3,1806.3,1810.5
1812.3,1813.5,1806.0,1810.1
1812.4,1818.7,1804.8,1818.1
1828.0,1830.5,1808.9,1812.6
1806.6,1832.6,1806.1,1831.2
1799.5,1799.5,1799.5,1799.5
1803.7,1803.7,1799.5,1799.5
1802.5,1802.5,1797.2,1798.7
1800.0,1801.4,1800.0,1801.4
1793.6,1805.0,1793.6,1805.0
1807.0,1807.0,1800.0,1802.9
1812.9,1824.0,1810.9,1810.9
1803.3,1813.4,1803.3,1808.7
1830.1,1831.4,1814.5,1814.5
1831.6,1833.0,1823.4,1828.4
1813.1,1829.0,1813.1,1824.3
1808.1,1812.0,1800.6,1809.4
1802.6,1805.5,1799.5,1805.5
1803.6,1810.1,1798.8,1810.0
1797.0,1818.5,1797.0,1799.6
1798.7,1808.4,1797.2,1801.5
1786.7,1809.8,1786.7,1793.5
1778.7,1787.9,1778.3,1782.6
1775.7,1781.2,1768.8,1775.9
1761.1,1770.8,1759.2,1770.8
1776.8,1777.1,1752.1,1762.8
1779.6,1779.6,1779.6,1779.6
1777.7,1788.0,1775.2,1776.6
1778.9,1786.4,1775.6,1775.6
1780.7,1793.2,1780.6,1782.3
1783.4,1786.9,1775.9,1776.3
1768.8,1785.2,1766.8,1781.8
1775.7,1792.4,1767.9,1767.9
1811.8,1823.3,1769.6,1773.8
1859.4,1860.1,1809.2,1859.5
1866.4,1867.2,1854.4,1854.5
1866.2,1866.6,1846.5,1864.0
